Repo Name,Default Branch Name,Is Archived,Is Private,Is Empty,Is Fork,Parent Repo Name,Merge Commit Allowed,Squash Merge Allowed,Rebase Merge Allowed,IsAdminEnforced,RequiresCommitSignatures,RestrictsPushes,RequiresApprovingReviews,RequiresStatusChecks,RequiresCodeOwnerReviews,DismissesStaleReviews,RequiresStrictStatusChecks,RequiredApprovingReviewCount,AllowsForcePushes,AllowsDeletions,Branch Protection Pattern
hmrc/paye-des-stub,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-des-stub-history,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/paye-employee-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-employee-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-eoy-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-estimator,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-estimator-skill,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-exb-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-exb-forms,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-exb-history,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-landing-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-landing-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-migration,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-p11d-response,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-p11d-submission,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-exb-p46-submission,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-exb-p46car-response,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-filing,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-audit-support,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-filing-common,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-eoy-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-eoy1011,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-eoy1213,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-eoy1314,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-exb,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-exb-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-exb-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-exb-portal,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-exb-spike-acceptance-tests,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-mov,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-mov-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-mov-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-filing-portal,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-form-exchange,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-helpdesk-common,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-p11d-batch-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11d-batch-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11d-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-p11d-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11d-history-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11d-history-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11db-submission-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p11db-submission-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p46-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p46-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p46-submission-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-p46-submission-frontend-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-performance-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-proxy,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/paye-registration,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-contract-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-eligibility-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-eligibility-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-eligibility-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-registration-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-security-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-serviceguard,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-settlement-agreements,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-settlement-agreements-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-stubs,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-tax-calculator-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-tax-calculator-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-tax-calculator-performance-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/paye-tests-common,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-admin-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-bin-check,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-bin-check-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-bin-check-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-bin-check-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-dashboard,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-hub-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-info,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-logger-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/payments-modules-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
